   1.0000000000000000        1.8148150400224248        3.7106323944215083        8.3489913965648128        20.373278295057375        53.341289021223552        148.54170250956804       -2.4502280246406780     
   2.0000000000000000       0.82623459376907815       0.83625932965004079       0.97801277994923508        1.2822996874348751        1.8494204472887108        2.8925928635167031       -6.6119687801490152E-004
   4.0000000000000000       0.84227090943575866       0.87388617936062385        1.0401678368938498        1.3755626082052201        1.9859992285960040        3.0969113670557427        7.7728876599845431E-005
   8.0000000000000000       0.56680869951672908       0.41105472740558530       0.35300358116318314       0.34501063591792069       0.37518576393223124       0.44754734328481560        3.6741201836262654E-004
   16.000000000000000       0.46987135092136034       0.29566813040473849       0.22534739577568375       0.19816816425003553       0.19565960667800406       0.21321941288040602        1.5465831868845362E-004
   32.000000000000000       0.32582121852190588       0.14997236558766325        8.6670438462370769E-002   5.9038176449666989E-002   4.5643899092861720E-002   3.9065615969557786E-002  -1.3460012292082846E-006
   64.000000000000000       0.26286905256370824       0.10054885873676364        4.9246113819043896E-002   2.8729505381378046E-002   1.9124356861207000E-002   1.4138264766508436E-002   3.4535918783497208E-004
   128.00000000000000       0.19475360509285822        5.9054017766368191E-002   2.3861499017016809E-002   1.1779349892244618E-002   6.7529006382876363E-003   4.3524406923367816E-003   8.9123425118194457E-004
   256.00000000000000       0.14283693933192704        3.2500691655799073E-002   1.0298900213943966E-002   4.1632993975309670E-003   2.0259370172131664E-003   1.1413083994576657E-003   2.0599776047326938E-003
   512.00000000000000       0.11542466744180273        2.2063242634240213E-002   5.7368418550226667E-003   1.8499149387369144E-003   7.0335000810583213E-004   3.0531632295663884E-004   5.5394597973034525E-003
   1024.0000000000000        8.0934931099171312E-002   1.2390561539932201E-002   2.8765659465171522E-003   8.7131308283875080E-004   3.1619860118514448E-004   1.3100435798368333E-004   1.2647061369448091E-002
   2048.0000000000000        6.2323847535025990E-002   6.8428108935541842E-003   1.1116746335985868E-003   2.4476968614426390E-004   6.8256245912571995E-005   2.2801604413213056E-005   3.0924317130928171E-002
   4096.0000000000000        4.7181016045371865E-002   4.7298859209691851E-003   7.0374302381184079E-004   1.3326385464913993E-004   3.0056971069306270E-005   7.8029634683858977E-006   8.6996675864715781E-002
   8192.0000000000000        3.2236673763316778E-002   2.3270073830734751E-003   2.8813963930109164E-004   5.0495263887173625E-005   1.1070851211266548E-005   2.8326359172977710E-006  0.16001211188876463     
   16384.000000000000        2.4028579870600725E-002   1.4340923341167290E-003   1.3117685973183492E-004   1.6382424591633574E-005   2.6345175141477562E-006   5.2149873442818031E-007  0.38019176280556194     
   32768.000000000000        1.2888291959437168E-002   7.7192927316977855E-004   7.4917330857619216E-005   9.4851583100970903E-006   1.4495530890304735E-006   2.5764920234646638E-007  0.81649816099436301     
   65536.000000000000        3.8903067263476366E-003   1.6665362157775233E-004   1.4758610976549996E-005   1.9075639179933545E-006   3.0944588212068732E-007   5.8186934138371755E-008  0.70950763773673631     
   131072.00000000000        6.3515751612204117E-004   1.3267351475548309E-005   6.7882402900367611E-007   5.3695944743924892E-008   5.3756230952047110E-009   6.1601483088124983E-010  0.22630586775701647     
   262144.00000000000        4.1767388417401190E-005   2.6600093027774741E-007   4.6971517522673047E-009   1.2189554131296062E-010   3.7768598901629384E-012   1.2883679401475222E-013   1.8223447660808235E-002
   524288.00000000000        8.1305809204320039E-007   5.4634504298102380E-010   9.4304093948687321E-013   2.1838830761300757E-015   5.7797488299120155E-018   1.6518134669783699E-020   1.4769425689730142E-004
